Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"ASHR, Long, 2026-03-26 (Price: 31.91)",No Exit Yet,"2.29%, 5 days","100.0%, Past 5 years, 12","Daily, was CONFIRMED on 2026-03-26",Already confirmed,"2026-03-31 (Price: 32.64), 2.29% above",5 days,32.09,No Information,No Information,No Information,"23.66% (Price: 31.7285), 2.87% above, Upmove Bounce Back","2025-04-07 (Price: 23.27), 2026-01-12 (Price: 34.35)",No Information,17.94%/2.73%/10.86%,"-0.0%, 32.83%",2.3 years/1.7 month/10.3 months,2029-07-05/2026-06-07/2027-06-16,18.64%,-2.16%,20.8%,1.79,-0.19,No Target/35.3754/38.56/39.9467/60.2967/80.3432/No EMA 200 Target,31.79/23.36/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/31.83,91.67%/264/5.4 months (Across ALL Assets),45.28%/53/5.8 months (Across ALL Assets)
FRACTAL TRACK,"FRW.NZ, Long, 2026-03-26 (Price: 12.58)",No Exit Yet,"-4.61%, 5 days","88.89%, Past 5 years, 9","Daily, was CONFIRMED on 2026-03-26",Already confirmed,"2026-03-31 (Price: 12.0), 4.61% below",5 days,12.41,No Information,No Information,No Information,"38.2% (Price: 12.2169), 1.78% below, Upmove Bounce Back","2023-10-30 (Price: 7.31), 2026-02-12 (Price: 15.25)",No Information,13.53%/1.54%/10.4%,"4.41%, 40.87%",3.7 years/3.6 months/1.2 year,2031-07-07/2026-08-29/2027-12-11,11.59%,4.86%,6.73%,1.04,0.24,12.9071/13.8883/17.34/14.94/16.2179/21.849/13.09,12.35/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.67%/264/5.4 months (Across ALL Assets),45.28%/53/5.8 months (Across ALL Assets)
DELTADRIFT,"FRW.NZ, Long, 2026-03-26 (Price: 12.58)",No Exit Yet,"-4.61%, 5 days","71.43%, Past 4 years, 7","Daily, was CONFIRMED on 2026-03-26",Already confirmed,"2026-03-31 (Price: 12.0), 4.61% below",5 days,12.41,No Information,No Information,No Information,No Information,No Information,No Information,5.37%/2.86%/4.01%,"13.71%, 14.11%",1.2 month/1 day/9 days,2026-05-17/2026-03-27/2026-04-08,0.71%,4.01%,-3.3%,-0.04,0.19,13.2342/13.0845/13.16/14.94/16.2179/21.849/13.09,12.35/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,71.63%/141/15 days (Across ALL Assets),73.23%/523/15 days (Across ALL Assets)
DELTADRIFT,"GLD, Long, 2026-03-24 (Price: 404.13)",2026-03-31 (Price: 430.29),"6.47%, 7 days","90.0%, Past 4 years, 10","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-31 (Price: 430.29), 6.47% above",7 days,400.24,No Information,No Information,No Information,No Information,No Information,No Information,2.63%/1.46%/2.02%,"4.6%, 4.6%",24 days/2 days/9 days,2026-04-27/2026-03-26/2026-04-06,7.18%,14.45%,-7.27%,0.65,1.17,422.033/412.2934/417.16/No Horizontal Resistance/520.3579/624.146/No EMA 200 Target,404.04/150.8/381.6561/346.8156/No F-Track Level/No F-Track Level/377.76,71.63%/141/15 days (Across ALL Assets),73.23%/523/15 days (Across ALL Assets)
DELTADRIFT,"SLV, Long, 2026-03-24 (Price: 62.95)",2026-03-31 (Price: 68.14),"8.24%, 7 days","87.5%, Past 4 years, 16","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-31 (Price: 68.14), 8.24% above",7 days,61.62,No Information,No Information,No Information,No Information,No Information,No Information,4.4%/2.49%/3.36%,"8.73%, 8.73%",1.9 month/1 day/13 days,2026-06-14/2026-03-25/2026-04-11,10.88%,19.32%,-8.44%,0.52,1.02,66.0534/65.0651/65.56/No Horizontal Resistance/89.0774/103.171/No EMA 200 Target,61.52/18.99/59.1217/54.635/No F-Track Level/No F-Track Level/52.5,71.63%/141/15 days (Across ALL Assets),73.23%/523/15 days (Across ALL Assets)
DELTADRIFT,"XIU.TO, Long, 2026-03-23 (Price: 47.05)",2026-03-31 (Price: 48.15),"2.34%, 8 days","85.71%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-31 (Price: 48.15), 2.34% above",8 days,46.7,No Information,No Information,No Information,No Information,No Information,No Information,3.63%/1.18%/1.95%,"5.96%, 6.31%",1.3 month/1 day/12 days,2026-05-18/2026-03-24/2026-04-09,7.32%,8.77%,-1.45%,0.38,0.74,49.2661/47.9675/48.62/No Horizontal Resistance/53.8646/57.8672/No EMA 200 Target,46.23/27.9467/44.2067/37.996/No F-Track Level/No F-Track Level/45.07,71.63%/141/15 days (Across ALL Assets),73.23%/523/15 days (Across ALL Assets)
DELTADRIFT,"PPH, Long, 2026-03-23 (Price: 100.93)",2026-03-31 (Price: 103.88),"2.92%, 8 days","81.25%, Past 4 years, 16","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-31 (Price: 103.88), 2.92% above",8 days,101.15,No Information,No Information,No Information,No Information,No Information,No Information,3.67%/1.34%/1.96%,"7.38%, 7.38%",1.5 month/2 days/9 days,2026-05-27/2026-03-25/2026-04-05,5.97%,6.19%,-0.22%,0.2,0.39,106.0875/102.9082/104.5/No Horizontal Resistance/120.2747/126.127/No EMA 200 Target,100.73/71.642/100.0174/96.0365/No F-Track Level/No F-Track Level/96.5,71.63%/141/15 days (Across ALL Assets),73.23%/523/15 days (Across ALL Assets)
DELTADRIFT,"INFY, Long, 2026-03-19 (Price: 13.05)",2026-03-31 (Price: 13.51),"3.52%, 12 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-19",Already confirmed,"2026-03-31 (Price: 13.51), 3.52% above",12 days,12.69,No Information,No Information,No Information,No Information,No Information,No Information,6.12%/2.34%/3.66%,"11.63%, 13.01%",24 days/2 days/10 days,2026-04-22/2026-03-21/2026-04-02,7.26%,0.48%,6.78%,0.2,-0.0,13.2875/13.5276/13.41/23.796/31.8515/41.1179/16.84,12.92/No Horizontal Support/13.0115/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,71.63%/141/15 days (Across ALL Assets),73.23%/523/15 days (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2026-03-17 (Price: 10.9)",2026-03-31 (Price: 11.65),"6.88%, 14 days","96.15%, Past 4 years, 26","Daily, is CONFIRMED on 2026-03-17",Already confirmed,"2026-03-31 (Price: 11.65), 6.88% above",14 days,10.81,No Information,No Information,No Information,No Information,No Information,7.47% above/6.88% above/6.88% above,9.48%/0.89%/4.11%,"10.91%, 28.9%",3.3 months/6 days/1.1 month,2026-08-07/2026-03-25/2026-05-03,15.16%,8.14%,7.02%,0.86,0.43,11.3938/11.348/12.07/12.825/18.927/29.733/11.49,10.65/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.4%/279/1.3 month (Across ALL Assets),80.08%/512/1.4 month (Across ALL Assets)
TRENDPULSE,"JD, Long, 2026-03-16 (Price: 28.49)",2026-03-30 (Price: 28.94),"1.58%, 14 days","70.83%, Past 4 years, 24","Daily, is CONFIRMED on 2026-03-16",Already confirmed,"2026-03-31 (Price: 29.57), 3.79% above",15 days,28.47,No Information,No Information,No Information,No Information,No Information,4.41% above/3.79% above/3.79% above,8.94%/0.59%/4.17%,"40.68%, 51.29%",5.6 months/7 days/26 days,2026-11-14/2026-03-26/2026-04-22,-13.53%,-4.79%,-8.74%,-0.19,0.05,30.1681/29.678/33.03/80.755/97.2627/102.2552/31.1,25.4/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.4%/279/1.3 month (Across ALL Assets),80.08%/512/1.4 month (Across ALL Assets)
FRACTAL TRACK,"SLV, Long, 2026-03-08 (Price: 75.94)",2026-03-31 (Price: 68.14),"-10.27%, 23 days","100.0%, Past 19 years, 11","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-03-31 (Price: 68.14), 10.27% below",23 days,81.17,No Information,No Information,No Information,"50% (Price: 64.4), 5.81% above, Upmove Bounce Back","2023-10-08 (Price: 18.97), 2026-02-01 (Price: 109.83)",No Information,27.39%/2.49%/14.94%,"0%, 72.45%",14.4 years/2.1 months/3.5 years,2046-09-27/2026-06-07/2031-03-07,2.66%,4.57%,-1.91%,1.86,0.24,93.5733/87.2854/130.46/No Horizontal Resistance/89.0774/103.171/No EMA 200 Target,27.08/18.99/73.9426/67.9787/No F-Track Level/No F-Track Level/52.5,90.0%/60/1.5 year (Across ALL Assets),54.55%/154/7.7 months (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-03-01 (Price: 10.66)",2026-03-31 (Price: 8.88),"-16.7%, 1 month","71.43%, Past 14 years, 7","Weekly, was CONFIRMED on 2026-03-01",Already confirmed,"2026-03-31 (Price: 8.88), 16.7% below",1 month,10.5,No Information,No Information,No Information,No Information,No Information,No Information,20.27%/4.17%/8.75%,"20.61%, 22.44%",3.5 months/7 days/2.2 months,2026-07-31/2026-03-11/2026-06-04,2.34%,11.18%,-8.84%,0.05,0.61,13.0628/11.5927/12.33/12.55/19.8479/26.5969/11.34,10.5/9.1367/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,76.92%/13/2.5 months (Across ALL Assets),80.0%/120/2 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-22 (Price: 58.0)",2026-03-29 (Price: 69.46),"19.76%, 1.2 month","86.36%, Past 10 years, 22","Weekly, is CONFIRMED on 2026-02-20",Already confirmed,"2026-03-31 (Price: 67.86), 17.0% above",1.2 month,55.48,No Information,No Information,No Information,No Information,No Information,27.08% above/18.86% above/17.0% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2026-07-24/2026-04-03/2026-05-11,-1.83%,3.94%,-5.77%,0.27,0.24,58.87/62.1064/83.76/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,43.99/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/45.08,88.59%/149/5.1 months (Across ALL Assets),75.29%/259/3.7 months (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2026-02-19 (Price: 11.08)",2026-03-31 (Price: 11.65),"5.14%, 1.3 month","96.15%, Past 4 years, 26","Daily, is CONFIRMED on 2026-02-19",Already confirmed,"2026-03-31 (Price: 11.65), 5.14% above",1.3 month,10.99,No Information,No Information,No Information,No Information,No Information,5.72% above/5.14% above/5.14% above,9.48%/0.89%/4.11%,"10.91%, 28.9%",3.3 months/6 days/1.1 month,2026-07-12/2026-02-27/2026-04-07,15.16%,8.14%,7.02%,0.86,0.43,11.5819/11.5354/12.14/12.825/18.927/29.733/11.54,10.74/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.4%/279/1.3 month (Across ALL Assets),80.08%/512/1.4 month (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2026-02-15 (Price: 66.46)",2026-03-31 (Price: 82.89),"24.72%, 1.5 month","82.61%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-03-31 (Price: 82.89), 24.72% above",1.5 month,64.36,No Information,No Information,No Information,No Information,No Information,24.72% above/24.72% above/24.72% above,35.52%/4.99%/17.34%,"20.89%, 73.13%",1.2 year/28 days/4.6 months,2027-11-02/2026-03-27/2026-09-02,11.89%,3.89%,8.0%,0.73,0.26,76.4024/77.9842/76.97/73.435/104.8718/122.9238/No EMA 200 Target,47.63/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/51.76,88.59%/149/5.1 months (Across ALL Assets),75.29%/259/3.7 months (Across ALL Assets)
FRACTAL TRACK,"CVS, Long, 2025-12-21 (Price: 77.72)",2026-03-29 (Price: 70.08),"-9.83%, 3.3 months","90.91%, Past 20 years, 11","Weekly, was CONFIRMED on 2025-12-21",Already confirmed,"2026-03-31 (Price: 71.82), 7.59% below",3.3 months,79.75,No Information,No Information,No Information,"23.66% (Price: 75.3098), 4.63% below, Upmove Bounce Back","2024-12-29 (Price: 43.56), 2025-11-02 (Price: 85.15)",No Information,19.47%/0.13%/12.94%,"6.64%, 50.05%",6.2 years/2.1 months/2.3 years,2034-10-27/2026-03-22/2029-04-01,4.71%,3.7%,1.01%,0.98,0.17,78.6837/87.777/102.67/106.045/116.3721/144.3517/No EMA 200 Target,75.63/58.425/76.2419/70.3769/No F-Track Level/No F-Track Level/74.36,90.0%/60/1.5 year (Across ALL Assets),54.55%/154/7.7 months (Across ALL Assets)
SIGMASHELL,"IFT.NZ, Long, 2025-12-02 (Price: 11.75)",2026-03-31 (Price: 11.65),"-0.85%, 4 months","100.0%, Past 5 years, 9","Daily, was CONFIRMED on 2025-12-02",Already confirmed,"2026-03-31 (Price: 11.65), 0.85% below",4 months,11.58,"-3.31, 87.5%",No Information,No Information,No Information,No Information,No Information,20.56%/4.86%/12.2%,"0%, 16.37%",4.2 months/1.8 month/2.6 months,2026-06-02/2026-02-18/2026-03-24,30.94%,8.0%,22.94%,2.04,0.45,12.1965/13.1835/18.927/11.925/18.927/29.733/No EMA 200 Target,11.39/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/11.54,58.54%/41/4.7 months (Across ALL Assets),64.52%/248/3.7 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-10-31 (Price: 45.14)",2026-03-31 (Price: 48.15),"6.67%, 5 months","92.31%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-31 (Price: 48.15), 6.67% above",5 months,44.75,No Information,No Information,No Information,No Information,No Information,12.61% above/5.92% above/6.67% above,12.69%/5.3%/8.8%,"6.95%, 19.49%",1.2 year/4 months/7.1 months,2027-07-18/2026-04-22/2026-09-04,5.6%,3.96%,1.64%,1.05,0.16,49.97/49.1123/65.32/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/28.5233/37.996/28.1885/No F-Track Level/No F-Track Level/40.37,92.0%/75/11 months (Across ALL Assets),65.32%/124/9.5 months (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-10-31 (Price: 91.99)",2026-03-31 (Price: 96.47),"4.87%, 5 months","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-31 (Price: 96.47), 4.87% above",5 months,90.0,No Information,No Information,No Information,No Information,No Information,12.48% above/5.02% above/4.87% above,24.83%/4.28%/13.78%,"30.99%, 38.87%",1.1 year/6 months/10.2 months,2027-05-27/2026-07-18/2027-01-17,1.92%,4.47%,-2.55%,0.3,0.2,97.7578/104.6662/93.8/No Horizontal Resistance/92.969/100.7509/No EMA 200 Target,56.15/62.2517/69.3218/61.3348/No F-Track Level/No F-Track Level/76.35,92.0%/75/11 months (Across ALL Assets),65.32%/124/9.5 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-31 (Price: 92.54)",2026-03-31 (Price: 103.88),"12.25%, 5 months","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-31 (Price: 103.88), 12.25% above",5 months,90.84,No Information,No Information,No Information,No Information,No Information,14.96% above/10.21% above/12.25% above,20.62%/2.34%/10.59%,"3.25%, 39.01%",4.4 years/5 months/1.4 year,2032-02-11/2026-06-05/2027-10-29,2.32%,2.1%,0.22%,1.05,-0.03,102.7657/102.34/96.72/No Horizontal Resistance/100.0174/110.0139/No EMA 200 Target,82.93/65.915/87.7591/70.617/No F-Track Level/No F-Track Level/88.68,92.0%/75/11 months (Across ALL Assets),65.32%/124/9.5 months (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-10-31 (Price: 205.47)",2026-03-31 (Price: 224.88),"9.45%, 5 months","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-31 (Price: 224.88), 9.45% above",5 months,204.86,No Information,No Information,No Information,No Information,No Information,12.68% above/9.45% above/9.45% above,16.93%/2.86%/11.22%,"-0.0%, 21.22%",2.5 years/4 months/11.3 months,2029-05-26/2026-04-22/2027-03-06,4.79%,6.63%,-1.84%,1.91,0.39,229.6333/228.5237/312.78/No Horizontal Resistance/221.431/339.4883/No EMA 200 Target,162.1/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level/179.57,92.0%/75/11 months (Across ALL Assets),65.32%/124/9.5 months (Across ALL Assets)
TRENDPULSE,"ARM, Long, 2025-10-09 (Price: 170.66)",2026-03-31 (Price: 151.28),"-11.36%, 5.8 months","100.0%, Past 4 years, 5","Daily, is CONFIRMED on 2025-10-09",Already confirmed,"2026-03-31 (Price: 151.28), 11.36% below",5.8 months,164.51,No Information,No Information,No Information,No Information,No Information,5.06% below/11.36% below/11.36% below,17.15%/3.93%/11.71%,"-0.0%, 18.88%",1.8 month/10 days/1 month,2025-12-26/2025-10-23/2025-11-21,25.9%,19.91%,5.99%,0.86,0.86,177.3157/190.6443/172.07/No Horizontal Resistance/218.0854/235.5107/No EMA 200 Target,139.62/165.49/169.9022/159.9054/No F-Track Level/No F-Track Level/136.96,91.4%/279/1.3 month (Across ALL Assets),80.08%/512/1.4 month (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-09-30 (Price: 65.01)",2026-03-31 (Price: 68.47),"5.32%, 6.1 months","90.91%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-31 (Price: 68.47), 5.32% above",6.1 months,62.0,No Information,No Information,No Information,No Information,No Information,5.32% above/6.34% above/5.32% above,15.1%/1.97%/7.67%,"10.07%, 26.55%",3.3 years/4.1 months/1.5 year,2030-06-16/2026-03-25/2027-11-21,1.48%,1.08%,0.4%,0.36,-0.07,70.7049/69.9963/78.29/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No stop loss/No F-Track Level/No F-Track Level/58.09,92.0%/75/11 months (Across ALL Assets),65.32%/124/9.5 months (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-30 (Price: 76.4)",2026-03-31 (Price: 91.77),"20.12%, 6.1 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-31 (Price: 91.77), 20.12% above",6.1 months,64.39,No Information,No Information,No Information,No Information,No Information,45.27% above/22.88% above/20.12% above,64.32%/20.13%/42.14%,"-0.0%, 37.94%",1.5 year/6.1 months/10.4 months,2027-11-21/2026-06-22/2026-12-25,8.21%,3.31%,4.9%,1.9,0.2,96.6842/108.595/96.69/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.91/25.645/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/49.26,92.0%/75/11 months (Across ALL Assets),65.32%/124/9.5 months (Across ALL Assets)
TRENDPULSE,"USO, Long, 2025-06-22 (Price: 83.12)",2026-03-29 (Price: 124.2),"49.42%, 9.3 months","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2025-06-20",Already confirmed,"2026-03-31 (Price: 127.25), 53.09% above",9.4 months,79.01,No Information,No Information,No Information,No Information,No Information,58.63% above/54.62% above/53.09% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2026-10-12/2025-08-13/2025-11-29,-7.02%,-6.0%,-1.02%,-0.18,-0.19,No Target/86.2786/84.0/83.47/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,64.01/44.03/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/72.76,88.59%/149/5.1 months (Across ALL Assets),75.29%/259/3.7 months (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2025-05-11 (Price: 35.95)",2026-03-29 (Price: 37.2),"3.48%, 10.7 months","100.0%, Past 20 years, 11","Weekly, was CONFIRMED on 2025-05-11",Already confirmed,"2026-03-31 (Price: 37.39), 4.01% above",10.8 months,35.3,No Information,No Information,No Information,"23.66% (Price: 32.958), 13.45% above, Upmove Bounce Back","2018-12-16 (Price: 11.85), 2025-01-26 (Price: 39.5)",No Information,19.89%/15.29%/17.03%,"-0.0%, 42.34%",2.9 years/3.3 months/1.1 year,2029-07-01/2025-10-01/2026-12-05,9.13%,8.49%,0.64%,1.13,0.45,39.4731/42.0723/52.54/39.1917/40.9296/48.5677/37.56,32.55/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.0%/60/1.5 year (Across ALL Assets),54.55%/154/7.7 months (Across ALL Assets)
TRENDPULSE,"USO, Long, 2025-01-12 (Price: 80.64)",2026-03-29 (Price: 124.2),"54.02%, 1.2 year","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2025-01-10",Already confirmed,"2026-03-31 (Price: 127.25), 57.8% above",1.2 year,78.43,No Information,No Information,No Information,No Information,No Information,57.8% above/57.8% above/57.8% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2026-05-04/2025-03-05/2025-06-21,-7.02%,-6.0%,-1.02%,-0.18,-0.19,No Target/83.7043/129.65/83.1/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,69.75/44.03/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/75.38,88.59%/149/5.1 months (Across ALL Assets),75.29%/259/3.7 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",2026-03-31 (Price: 208.27),"-5.07%, 1.3 year","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2024-12-31",Already confirmed,"2026-03-31 (Price: 208.27), 5.07% below",1.3 year,209.96,No Information,No Information,No Information,No Information,No Information,0.18% above/5.07% below/5.07% below,51.52%/19.23%/30.47%,"-0.0%, 23.74%",1.8 year/6.1 months/11.9 months,2027-07-27/2025-09-22/2026-06-01,15.9%,18.33%,-2.43%,1.69,0.81,276.9141/286.2381/244.46/No Horizontal Resistance/No Target/231.81/No EMA 200 Target,84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,92.0%/75/11 months (Across ALL Assets),65.32%/124/9.5 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-11-30 (Price: 12.83)",2026-03-31 (Price: 8.88),"-30.79%, 1.4 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-11-30",Already confirmed,"2026-03-31 (Price: 8.88), 30.79% below",1.4 year,12.4,No Information,No Information,No Information,No Information,No Information,25.69% below/29.24% below/30.79% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-08-17/2025-07-05/2026-05-05,7.79%,10.92%,-3.13%,0.19,0.59,13.959/15.7103/14.55/No Horizontal Resistance/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No stop loss/No F-Track Level/No F-Track Level/11.15,92.0%/75/11 months (Across ALL Assets),65.32%/124/9.5 months (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2024-10-31 (Price: 12.6)",2026-03-31 (Price: 11.65),"-7.54%, 1.4 year","100.0%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2026-03-31 (Price: 11.65), 7.54% below",1.4 year,12.315,No Information,No Information,No Information,No Information,No Information,4.9% below/6.58% below/7.54% below,20.0%/3.04%/10.14%,"-0.0%, 18.64%",1.3 year/5 months/9.7 months,2026-09-08/2025-06-05/2025-12-26,5.74%,8.41%,-2.67%,1.75,0.5,14.044/13.8776/19.79/No Horizontal Resistance/18.927/29.733/No EMA 200 Target,3.91/7.3167/12.2485/8.121/No F-Track Level/No F-Track Level/11.07,92.0%/75/11 months (Across ALL Assets),65.32%/124/9.5 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-10-31 (Price: 12.39)",2026-03-31 (Price: 8.88),"-28.33%, 1.4 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2026-03-31 (Price: 8.88), 28.33% below",1.4 year,11.89,No Information,No Information,No Information,No Information,No Information,25.69% below/28.33% below/28.33% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-07-18/2025-06-05/2026-04-05,7.79%,10.92%,-3.13%,0.19,0.59,13.4803/15.1716/14.37/12.63/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No stop loss/No F-Track Level/No F-Track Level/10.96,92.0%/75/11 months (Across ALL Assets),65.32%/124/9.5 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-09-30 (Price: 11.95)",2026-03-31 (Price: 8.88),"-25.69%, 1.5 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-03-31 (Price: 8.88), 25.69% below",1.5 year,11.3,No Information,No Information,No Information,No Information,No Information,25.69% below/25.69% below/25.69% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-06-17/2025-05-05/2026-03-05,7.79%,10.92%,-3.13%,0.19,0.59,13.0016/14.6328/14.19/12.63/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No stop loss/No F-Track Level/No F-Track Level/10.75,92.0%/75/11 months (Across ALL Assets),65.32%/124/9.5 months (Across ALL Assets)
TRENDPULSE,"USO, Long, 2024-07-07 (Price: 81.31)",2026-03-29 (Price: 124.2),"52.75%, 1.8 year","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2024-07-05",Already confirmed,"2026-03-31 (Price: 127.25), 56.5% above",1.8 year,80.21,No Information,No Information,No Information,No Information,No Information,61.79% above/56.5% above/56.5% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2025-10-27/2024-08-28/2024-12-14,-7.02%,-6.0%,-1.02%,-0.18,-0.19,No Target/84.3998/103.28/105.92/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,73.02/44.03/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/74.58,88.59%/149/5.1 months (Across ALL Assets),75.29%/259/3.7 months (Across ALL Assets)
